Timestamp,Condition,Trial,Seed,Shots,Bit,Basis,NoiseType,NoiseProbability,QuantumAttack,MismatchRate,SecurityScore,AdaptiveThreshold,BellAnomalyScore,Decision,AttackDetected,ExpectedAttack,TP,FN,TN,FP
2026-09-17T19:45:09,pauli_z_attack,79,969532865,1024,0,X,depolarizing,0.3,pauli_z,0.608398,0.428307,0.32,0.008096,ATTACK,True,True,1,0,0,0
2026-09-17T19:45:09,pauli_z_attack,80,232263624,1024,0,X,depolarizing,0.3,pauli_z,0.605469,0.425838,0.32,0.006698,ATTACK,True,True,1,0,0,0
2026-09-17T19:45:09,pauli_z_attack,81,1982701513,1024,0,X,depolarizing,0.3,pauli_z,0.605469,0.427994,0.32,0.013886,ATTACK,True,True,1,0,0,0
2026-09-17T19:45:09,pauli_z_attack,82,460463050,1024,0,X,depolarizing,0.3,pauli_z,0.603516,0.426248,0.32,0.012623,ATTACK,True,True,1,0,0,0
2026-09-17T19:45:09,pauli_z_attack,83,1532251600,1024,0,X,depolarizing,0.3,pauli_z,0.610352,0.433696,0.32,0.0215,ATTACK,True,True,1,0,0,0
2026-09-17T19:45:09,pauli_z_attack,84,1406342097,1024,0,X,depolarizing,0.3,pauli_z,0.617188,0.436435,0.32,0.014678,ATTACK,True,True,1,0,0,0
2026-09-17T19:45:09,pauli_z_attack,85,1738825169,1024,0,X,depolarizing,0.3,pauli_z,0.612305,0.42987,0.32,0.00419,ATTACK,True,True,1,0,0,0
2026-09-17T19:45:09,pauli_z_attack,86,2097561041,1024,0,X,depolarizing,0.3,pauli_z,0.625977,0.443238,0.32,0.016848,ATTACK,True,True,1,0,0,0
2026-09-17T19:45:09,pauli_z_attack,87,1239462358,1024,0,X,depolarizing,0.3,pauli_z,0.608398,0.428436,0.32,0.008526,ATTACK,True,True,1,0,0,0
2026-09-17T19:45:09,pauli_z_attack,88,281768921,1024,0,X,depolarizing,0.3,pauli_z,0.595703,0.422199,0.32,0.017356,ATTACK,True,True,1,0,0,0
2026-09-17T19:45:09,pauli_z_attack,89,1000942043,1024,0,X,depolarizing,0.3,pauli_z,0.586914,0.41542,0.32,0.015267,ATTACK,True,True,1,0,0,0
2026-09-17T19:45:09,pauli_z_attack,90,818983903,1024,0,X,depolarizing,0.3,pauli_z,0.589844,0.41668,0.32,0.012632,ATTACK,True,True,1,0,0,0
2026-09-17T19:45:09,pauli_z_attack,91,308783071,1024,0,X,depolarizing,0.3,pauli_z,0.570312,0.402821,0.32,0.012007,ATTACK,True,True,1,0,0,0
2026-09-17T19:45:09,pauli_z_attack,92,430149089,1024,0,X,depolarizing,0.3,pauli_z,0.624023,0.440726,0.32,0.013033,ATTACK,True,True,1,0,0,0
2026-09-17T19:45:09,pauli_z_attack,93,507578342,1024,0,X,depolarizing,0.3,pauli_z,0.623047,0.43972,0.32,0.011958,ATTACK,True,True,1,0,0,0
2026-09-17T19:45:09,pauli_z_attack,94,1461962727,1024,0,X,depolarizing,0.3,pauli_z,0.588867,0.413654,0.32,0.004825,ATTACK,True,True,1,0,0,0
2026-09-17T19:45:09,pauli_z_attack,95,1358483432,1024,0,X,depolarizing,0.3,pauli_z,0.617188,0.434427,0.32,0.007986,ATTACK,True,True,1,0,0,0
2026-09-17T19:45:10,pauli_z_attack,96,1207612401,1024,0,X,depolarizing,0.3,pauli_z,0.605469,0.426645,0.32,0.009389,ATTACK,True,True,1,0,0,0
2026-09-17T19:45:10,pauli_z_attack,97,433340405,1024,0,X,depolarizing,0.3,pauli_z,0.597656,0.420372,0.32,0.006711,ATTACK,True,True,1,0,0,0
2026-09-17T19:45:10,pauli_z_attack,98,219987961,1024,0,X,depolarizing,0.3,pauli_z,0.609375,0.431365,0.32,0.016008,ATTACK,True,True,1,0,0,0
2026-09-17T19:45:10,pauli_z_attack,99,1324269051,1024,0,X,depolarizing,0.3,pauli_z,0.618164,0.437212,0.32,0.014991,ATTACK,True,True,1,0,0,0
2026-09-17T19:45:10,pauli_z_attack,100,307069439,1024,0,X,depolarizing,0.3,pauli_z,0.583008,0.411857,0.32,0.012505,ATTACK,True,True,1,0,0,0
